message_id,account_id,timestamp,author_role,channel,topic,text
MSG0000639,ACC00063,2024-07-05T11:00:00,agent,meeting_notes,permissions,We've been getting good value from the platform and adoption is steady.
MSG0000640,ACC00063,2025-03-15T16:00:00,customer,support_chat,dashboard performance,We've been getting good value from the platform and adoption is steady.
MSG0000641,ACC00064,2025-01-04T15:00:00,agent,meeting_notes,usage reporting,Could you help us understand why this is happening?
MSG0000642,ACC00064,2024-02-18T08:00:00,agent,meeting_notes,mobile access,The reporting changes are useful and the team is happy with them.
MSG0000643,ACC00064,2025-07-21T08:00:00,customer,email,report exports,We're reviewing the latest changes and have a few questions.
MSG0000644,ACC00064,2024-10-02T12:00:00,customer,support_chat,user provisioning,The reporting changes are useful and the team is happy with them.
MSG0000645,ACC00064,2025-05-11T09:00:00,agent,email,mobile access,The reporting changes are useful and the team is happy with them.
MSG0000646,ACC00064,2024-09-17T18:00:00,customer,support_chat,data synchronization,The reporting changes are useful and the team is happy with them.
MSG0000647,ACC00064,2024-12-17T08:00:00,customer,meeting_notes,report exports,The reporting changes are useful and the team is happy with them.
MSG0000648,ACC00064,2024-04-13T16:00:00,customer,support_chat,API reliability,Could you help us understand why this is happening?
MSG0000649,ACC00064,2025-04-27T15:00:00,customer,email,integration errors,We've had to follow up several times and this is starting to become frustrating.
MSG0000650,ACC00064,2024-02-05T15:00:00,customer,meeting_notes,mobile access,We've been getting good value from the platform and adoption is steady.
MSG0000651,ACC00065,2024-11-18T17:00:00,customer,email,integration errors,Thanks for getting this sorted so quickly. Everything is working now.
MSG0000652,ACC00065,2024-09-23T11:00:00,customer,email,invoice reconciliation,We're still evaluating the change internally.
MSG0000653,ACC00065,2025-02-13T10:00:00,agent,email,mobile access,We've had to follow up several times and this is starting to become frustrating.
MSG0000654,ACC00065,2024-03-05T10:00:00,customer,support_chat,renewal terms,"The workflow is mostly fine, although there are a couple of things we'd like improved."
MSG0000655,ACC00065,2025-07-10T15:00:00,agent,email,renewal terms,We're reviewing the latest changes and have a few questions.
MSG0000656,ACC00065,2024-12-23T11:00:00,agent,email,report exports,We've been getting good value from the platform and adoption is steady.
MSG0000657,ACC00065,2024-12-22T16:00:00,agent,meeting_notes,invoice reconciliation,The reporting changes are useful and the team is happy with them.
MSG0000658,ACC00065,2024-01-28T17:00:00,customer,email,integration errors,"The workflow is mostly fine, although there are a couple of things we'd like improved."
MSG0000659,ACC00066,2025-06-12T09:00:00,customer,email,usage reporting,Could you help us understand why this is happening?
MSG0000660,ACC00066,2025-11-21T08:00:00,agent,email,permissions,We're reviewing the latest changes and have a few questions.
MSG0000661,ACC00066,2024-06-18T09:00:00,customer,email,API reliability,We're reviewing the latest changes and have a few questions.
MSG0000662,ACC00066,2024-05-15T17:00:00,agent,meeting_notes,permissions,We're reviewing the latest changes and have a few questions.
MSG0000663,ACC00066,2025-10-08T11:00:00,customer,support_chat,invoice reconciliation,We're still evaluating the change internally.
MSG0000664,ACC00066,2024-03-26T09:00:00,customer,meeting_notes,data synchronization,We've been getting good value from the platform and adoption is steady.
MSG0000665,ACC00066,2025-07-01T12:00:00,customer,email,workflow automation,Thanks for getting this sorted so quickly. Everything is working now.
MSG0000666,ACC00066,2024-09-05T16:00:00,agent,support_chat,SSO,"The workflow is mostly fine, although there are a couple of things we'd like improved."
MSG0000667,ACC00066,2025-10-12T09:00:00,customer,support_chat,invoice reconciliation,The latest release has made the workflow much easier for our team.
MSG0000668,ACC00066,2025-05-07T16:00:00,customer,support_chat,API reliability,Could you help us understand why this is happening?
MSG0000669,ACC00066,2024-09-21T14:00:00,agent,meeting_notes,API reliability,The latest release has made the workflow much easier for our team.
MSG0000670,ACC00066,2025-07-08T13:00:00,customer,meeting_notes,dashboard performance,We've been getting good value from the platform and adoption is steady.
MSG0000671,ACC00066,2024-12-27T13:00:00,agent,email,usage reporting,Could you help us understand why this is happening?
MSG0000672,ACC00067,2024-06-16T14:00:00,agent,email,dashboard performance,The reporting changes are useful and the team is happy with them.
MSG0000673,ACC00067,2025-10-04T09:00:00,customer,email,permissions,We're considering reducing the footprint at renewal unless things improve.
MSG0000674,ACC00067,2024-10-06T18:00:00,customer,support_chat,mobile access,We've been getting good value from the platform and adoption is steady.
MSG0000675,ACC00067,2024-08-04T17:00:00,agent,meeting_notes,user provisioning,"The workflow is mostly fine, although there are a couple of things we'd like improved."
MSG0000676,ACC00067,2024-07-14T12:00:00,customer,support_chat,user provisioning,We're still evaluating the change internally.
MSG0000677,ACC00067,2024-11-13T16:00:00,customer,meeting_notes,workflow automation,This has been affecting the team for a while and we need a clearer resolution.
MSG0000678,ACC00067,2024-01-07T14:00:00,customer,email,report exports,We've had to follow up several times and this is starting to become frustrating.
MSG0000679,ACC00067,2024-01-09T16:00:00,customer,meeting_notes,permissions,The reporting changes are useful and the team is happy with them.
MSG0000680,ACC00067,2024-08-13T11:00:00,agent,meeting_notes,SSO,We've been getting good value from the platform and adoption is steady.
MSG0000681,ACC00067,2024-04-22T18:00:00,customer,email,user provisioning,Thanks for getting this sorted so quickly. Everything is working now.
MSG0000682,ACC00067,2024-11-20T11:00:00,customer,support_chat,report exports,We're reviewing the latest changes and have a few questions.
MSG0000683,ACC00067,2025-01-24T18:00:00,customer,email,mobile access,Thanks for getting this sorted so quickly. Everything is working now.
MSG0000684,ACC00067,2025-03-06T10:00:00,customer,support_chat,API reliability,We've had to follow up several times and this is starting to become frustrating.
MSG0000685,ACC00068,2025-02-19T18:00:00,customer,email,integration errors,"The workflow is mostly fine, although there are a couple of things we'd like improved."
MSG0000686,ACC00068,2024-12-08T11:00:00,customer,meeting_notes,dashboard performance,We've had to follow up several times and this is starting to become frustrating.
MSG0000687,ACC00068,2024-03-27T09:00:00,agent,email,integration errors,We've had to follow up several times and this is starting to become frustrating.
MSG0000688,ACC00068,2025-10-01T17:00:00,agent,support_chat,SSO,The reporting changes are useful and the team is happy with them.
MSG0000689,ACC00068,2024-09-21T18:00:00,customer,support_chat,user provisioning,Thanks for getting this sorted so quickly. Everything is working now.
MSG0000690,ACC00068,2025-10-06T16:00:00,customer,email,invoice reconciliation,The reporting changes are useful and the team is happy with them.
MSG0000691,ACC00068,2024-10-22T16:00:00,customer,email,dashboard performance,We've had to follow up several times and this is starting to become frustrating.
MSG0000692,ACC00068,2024-07-16T13:00:00,agent,meeting_notes,mobile access,We've been getting good value from the platform and adoption is steady.
MSG0000693,ACC00068,2025-01-14T17:00:00,agent,meeting_notes,user provisioning,We're reviewing the latest changes and have a few questions.
MSG0000694,ACC00068,2024-12-26T12:00:00,customer,meeting_notes,mobile access,Thanks for getting this sorted so quickly. Everything is working now.
MSG0000695,ACC00068,2024-06-13T17:00:00,customer,support_chat,report exports,Thanks for getting this sorted so quickly. Everything is working now.
MSG0000696,ACC00068,2025-03-09T11:00:00,agent,email,integration errors,Could you help us understand why this is happening?
MSG0000697,ACC00068,2024-12-06T16:00:00,agent,support_chat,integration errors,We've had to follow up several times and this is starting to become frustrating.
MSG0000698,ACC00068,2024-09-16T18:00:00,customer,support_chat,billing configuration,The latest release has made the workflow much easier for our team.
MSG0000699,ACC00069,2024-03-18T14:00:00,customer,support_chat,dashboard performance,"The workflow is mostly fine, although there are a couple of things we'd like improved."
MSG0000700,ACC00069,2025-03-28T11:00:00,customer,email,dashboard performance,I'm concerned that we're not getting the level of support we expected.
MSG0000701,ACC00069,2025-03-24T16:00:00,customer,support_chat,dashboard performance,"If we can't get this resolved soon, we'll need to look at other options."
MSG0000702,ACC00069,2024-10-27T10:00:00,customer,meeting_notes,dashboard performance,The latest release has made the workflow much easier for our team.
MSG0000703,ACC00069,2024-10-04T08:00:00,agent,email,billing configuration,Thanks for getting this sorted so quickly. Everything is working now.
MSG0000704,ACC00069,2025-05-16T18:00:00,agent,email,mobile access,I'm concerned that we're not getting the level of support we expected.
MSG0000705,ACC00069,2025-02-10T15:00:00,customer,email,API reliability,We're still evaluating the change internally.
MSG0000706,ACC00069,2024-07-12T09:00:00,agent,email,SSO,We've had to follow up several times and this is starting to become frustrating.
MSG0000707,ACC00069,2024-12-17T13:00:00,customer,support_chat,billing configuration,The reporting changes are useful and the team is happy with them.
MSG0000708,ACC00069,2024-11-18T09:00:00,customer,meeting_notes,mobile access,Could you help us understand why this is happening?
MSG0000709,ACC00070,2024-11-13T18:00:00,customer,email,data synchronization,Thanks for getting this sorted so quickly. Everything is working now.
MSG0000710,ACC00070,2025-10-22T16:00:00,agent,email,mobile access,Thanks for getting this sorted so quickly. Everything is working now.
MSG0000711,ACC00070,2024-06-23T16:00:00,agent,email,mobile access,The latest release has made the workflow much easier for our team.
MSG0000712,ACC00070,2024-07-05T11:00:00,customer,support_chat,mobile access,Could you help us understand why this is happening?
MSG0000713,ACC00070,2025-05-11T14:00:00,agent,meeting_notes,renewal terms,We've had to follow up several times and this is starting to become frustrating.
MSG0000714,ACC00070,2025-02-16T14:00:00,customer,meeting_notes,user provisioning,We're still evaluating the change internally.
MSG0000715,ACC00070,2024-09-11T16:00:00,customer,support_chat,usage reporting,The reporting changes are useful and the team is happy with them.
MSG0000716,ACC00070,2024-09-19T13:00:00,customer,email,API reliability,This has been affecting the team for a while and we need a clearer resolution.
MSG0000717,ACC00070,2024-08-12T18:00:00,customer,support_chat,data synchronization,The reporting changes are useful and the team is happy with them.
